timestamp,timestamp_readable,soil_moisture,temperature,humidity,light,last_irrigated,time_since_irrigation,irrigation_needed,irrigation_event,minutes,moisture_drop_rate
45999.72977,08-12-2025 17:30,72.57,29.8,67.9,17,08-12-2025 11:36,354,0,0,3,0.1367
45999.73185,08-12-2025 17:33,72.48,29.8,68,16,08-12-2025 11:36,357,0,0,3,-0.03
45999.73394,08-12-2025 17:36,72.75,29.8,68.2,17,08-12-2025 11:36,360,0,0,3,0.09
45999.73602,08-12-2025 17:39,71.8,29.7,68.3,16,08-12-2025 11:36,363,0,0,3,-0.3167
45999.7381,08-12-2025 17:42,71.67,29.8,68.4,17,08-12-2025 11:36,366,0,0,3,-0.0433
45999.74019,08-12-2025 17:45,72.39,29.8,68.5,17,08-12-2025 11:36,369,0,0,3,0.24
45999.74227,08-12-2025 17:48,72.39,29.8,68.6,17,08-12-2025 11:36,372,0,0,3,0
45999.74435,08-12-2025 17:51,72.03,29.8,68.8,17,08-12-2025 11:36,375,0,0,3,-0.12
45999.74644,08-12-2025 17:54,72.43,29.8,68.9,17,08-12-2025 11:36,378,0,0,3,0.1333
45999.74852,08-12-2025 17:57,72.34,29.9,70,17,08-12-2025 11:36,381,0,0,3,-0.03
45999.7506,08-12-2025 18:00,71.94,30,70.4,4095,08-12-2025 11:36,384,0,0,3,-0.1333
45999.75269,08-12-2025 18:03,72.79,30,70.4,4095,08-12-2025 11:36,387,0,0,3,0.2833
45999.75477,08-12-2025 18:06,72.16,30,70.5,4095,08-12-2025 11:36,390,0,0,3,-0.21
45999.75685,08-12-2025 18:09,72.66,30,70.5,4095,08-12-2025 11:36,393,0,0,3,0.1667
45999.75894,08-12-2025 18:12,71.8,30,72.5,4095,08-12-2025 11:36,396,0,0,3,-0.2867
45999.76102,08-12-2025 18:15,71.8,30,73.4,4095,08-12-2025 11:36,399,0,0,3,0
45999.7631,08-12-2025 18:18,71.98,30,73.9,4095,08-12-2025 11:36,402,0,0,3,0.06
